16	4
Aesculus_wilsonii	1000
Aesculus_tsiangii	1000
Aesculus_chinensis	1000
Aesculus_indica	1000
Aesculus_polyneura	1000
Aesculus_assamica	1000
Aesculus_wangii	1000
Aesculus_parviflora	0100
Aesculus_californica	0010
Aesculus_hippocastanum	0001
Aesculus_turbinata	1000
Aesculus_flava	0100
Aesculus_pavia	0100
Aesculus_glabra	0100
Aesculus_sylvatica	0100
Aesculus_parryi	0010
